Entity,Code,Year,Commodity Balances - Livestock and Fish Primary Equivalent - Pelagic Fish - 2763 - Production - 5510 - tonnes,Commodity Balances - Livestock and Fish Primary Equivalent - Crustaceans - 2765 - Production - 5510 - tonnes,Commodity Balances - Livestock and Fish Primary Equivalent - Cephalopods - 2766 - Production - 5510 - tonnes,Commodity Balances - Livestock and Fish Primary Equivalent - Demersal Fish - 2762 - Production - 5510 - tonnes,Commodity Balances - Livestock and Fish Primary Equivalent - Freshwater Fish - 2761 - Production - 5510 - tonnes,"Commodity Balances - Livestock and Fish Primary Equivalent - Molluscs, Other - 2767 - Production - 5510 - tonnes","Commodity Balances - Livestock and Fish Primary Equivalent - Marine Fish, Other - 2764 - Production - 5510 - tonnes"
"Asia, Central",,1997,,,,30.0,53510.0,,
"Asia, Central",,1998,,,,19.0,43888.0,,
"Asia, Central",,1999,,,,13.0,55788.0,,
"Asia, Central",,2000,,,,13.0,59037.0,,
"Asia, Central",,2001,,,,8.0,42942.0,,
"Asia, Central",,2002,,,,117.0,44136.0,,
"Asia, Central",,2003,,,,35.0,45414.0,,
"Asia, Central",,2004,,,,33.0,53029.0,,
"Asia, Central",,2005,,,,72.0,58067.0,,
"Asia, Central",,2006,,,,687.0,54848.0,,
"Asia, Central",,2007,,,,556.0,62351.0,,
"Asia, Central",,2008,,,,358.0,77917.0,,
"Asia, Central",,2009,,,,389.0,62114.0,,
"Asia, Central",,2010,,,,843.0,69678.0,,
"Asia, Central",,2011,,,,844.0,69934.0,,
"Asia, Central",,2012,,,,844.0,69934.0,,
"Asia, Central",,2013,,,,844.0,70138.0,,
Australia,AUS,1961,7200.0,15800.0,100.0,22900.0,600.0,9800.0,4500.0
Australia,AUS,1962,7900.0,17700.0,100.0,26000.0,600.0,12400.0,1500.0
Australia,AUS,1963,8500.0,20400.0,100.0,26400.0,600.0,13100.0,800.0
Australia,AUS,1964,12100.0,18900.0,100.0,26000.0,500.0,13100.0,1300.0
Australia,AUS,1965,11300.0,17900.0,100.0,29300.0,800.0,18400.0,1100.0
Australia,AUS,1966,12400.0,19800.0,100.0,32600.0,800.0,21800.0,1000.0
Australia,AUS,1967,9600.0,21200.0,200.0,32800.0,900.0,25900.0,1200.0
Australia,AUS,1968,10700.0,24400.0,200.0,33400.0,1000.0,29700.0,1700.0
Australia,AUS,1969,14200.0,23200.0,200.0,32000.0,1300.0,19100.0,1500.0
Australia,AUS,1970,12100.0,25600.0,300.0,34800.0,900.0,18921.0,7500.0
Australia,AUS,1971,10300.0,32300.0,300.0,32000.0,1100.0,27300.0,7900.0
Australia,AUS,1972,14200.0,31600.0,300.0,32800.0,1500.0,29200.0,8100.0
Australia,AUS,1973,17800.0,29500.0,300.0,26300.0,2100.0,20700.0,28600.0
Australia,AUS,1974,14628.0,36653.0,159.0,29581.0,2107.0,22097.0,30581.0
Australia,AUS,1975,16416.0,29093.0,161.0,27492.0,2368.0,16108.0,17586.0
Australia,AUS,1976,15554.0,33180.0,226.0,27780.0,2586.0,16323.0,15127.0
Australia,AUS,1977,14851.0,36699.0,377.0,34445.0,3278.0,22186.0,17458.0
Australia,AUS,1978,17911.0,34655.0,501.0,35274.0,3310.0,25090.0,6902.0
Australia,AUS,1979,16172.0,37892.0,820.0,35798.0,3116.0,25334.0,9001.0
Australia,AUS,1980,18976.0,37725.0,1257.0,41724.0,3214.0,23917.0,5882.0
Australia,AUS,1981,24338.0,43179.0,1191.0,43117.0,3267.0,26320.0,5751.0
Australia,AUS,1982,29474.0,39224.0,1411.0,41655.0,3923.0,46636.0,7266.0
Australia,AUS,1983,26407.0,40849.0,1608.0,41105.0,3695.0,46747.0,8167.0
Australia,AUS,1984,31179.0,39789.0,1650.0,38892.0,4485.0,47872.0,6513.0
Australia,AUS,1985,30869.0,38520.0,1739.0,41676.0,3988.0,37216.0,6979.0
Australia,AUS,1986,35477.0,36076.0,2451.0,52790.0,3647.0,34157.0,15770.0
Australia,AUS,1987,40754.0,39375.0,3128.0,66926.0,4821.0,29962.0,21314.0
Australia,AUS,1988,41201.0,42300.0,3282.0,73660.0,6237.0,29229.0,18700.0
Australia,AUS,1989,27983.0,48870.0,1755.0,68044.0,7435.0,22890.0,7098.0
Australia,AUS,1990,31123.0,41979.0,1750.0,97112.0,8013.0,22087.0,18778.0
Australia,AUS,1991,34256.0,46580.0,1692.0,94814.0,9005.0,31851.0,19875.0
Australia,AUS,1992,34543.0,46706.0,2940.0,71475.0,10667.0,47571.0,35145.0
Australia,AUS,1993,33537.0,47572.0,3350.0,64856.0,10376.0,51234.0,35967.0
Australia,AUS,1994,35479.0,47023.0,3513.0,68673.0,8342.0,40612.0,17967.0
Australia,AUS,1995,38089.0,51856.0,4379.0,66679.0,10541.0,30048.0,25728.0
Australia,AUS,1996,36126.0,52526.0,2396.0,62078.0,12566.0,30388.0,29654.0
Australia,AUS,1997,35609.0,55281.0,4378.0,58073.0,12840.0,27371.0,29805.0
Australia,AUS,1998,28408.0,56995.0,5911.0,61216.0,12504.0,28352.0,34727.0
Australia,AUS,1999,30485.0,53943.0,7305.0,64353.0,14300.0,38949.0,31013.0
Australia,AUS,2000,31540.0,55036.0,3518.0,69297.0,16245.0,32216.0,14142.0
Australia,AUS,2001,36203.0,55885.0,5327.0,71887.0,18286.0,29955.0,9061.0
Australia,AUS,2002,40567.0,51889.0,3286.0,72732.0,20244.0,26560.0,20398.0
Australia,AUS,2003,53131.0,51598.0,4468.0,76754.0,21028.0,30738.0,16214.0
Australia,AUS,2004,63787.0,55436.0,5809.0,74236.0,22033.0,33061.0,20360.0
Australia,AUS,2005,72070.0,49073.0,4652.0,70382.0,23897.0,38966.0,20113.0
Australia,AUS,2006,58549.0,46528.0,3181.0,62071.0,28185.0,32021.0,15862.0
Australia,AUS,2007,53673.0,41569.0,4149.0,53929.0,33685.0,35794.0,19866.0
Australia,AUS,2008,54256.0,43544.0,2349.0,52810.0,32680.0,33834.0,18772.0
Australia,AUS,2009,52968.0,42143.0,2285.0,48196.0,37154.0,31836.0,20401.0
Australia,AUS,2010,58561.0,43644.0,2248.0,46870.0,39424.0,33215.0,19427.0
Australia,AUS,2011,53717.0,43315.0,2803.0,43509.0,45002.0,29872.0,17302.0
Australia,AUS,2012,57188.0,37744.0,3675.0,43265.0,52671.0,25565.0,13185.0
Australia,AUS,2013,54350.0,38177.0,3484.0,42805.0,49945.0,28997.0,11173.0
Austria,AUT,1961,,200.0,,,4000.0,,
Austria,AUT,1962,,200.0,,,4300.0,,
Austria,AUT,1963,,200.0,,,4400.0,,
Austria,AUT,1964,,200.0,,,4700.0,,
Austria,AUT,1965,,200.0,,,4900.0,,
Austria,AUT,1966,,200.0,,,4700.0,,
Austria,AUT,1967,,100.0,,,4100.0,,
Austria,AUT,1968,,0.0,,,4000.0,,
Austria,AUT,1969,,100.0,,,3400.0,,
Austria,AUT,1970,,0.0,,,3200.0,,
Austria,AUT,1971,,0.0,,,2900.0,,
Austria,AUT,1972,,0.0,,,2600.0,,
Austria,AUT,1973,,0.0,,,2200.0,,
Austria,AUT,1974,,0.0,,,2070.0,,
Austria,AUT,1975,,0.0,,,2040.0,,
Austria,AUT,1976,,0.0,,,2360.0,,
Austria,AUT,1977,,0.0,,,2470.0,,
Austria,AUT,1978,,0.0,,,3700.0,,
Austria,AUT,1979,,0.0,,,4100.0,,
Austria,AUT,1980,,0.0,,,4300.0,,
Austria,AUT,1981,,0.0,,,4400.0,,
Austria,AUT,1982,,0.0,,,4500.0,,
Austria,AUT,1983,,0.0,,,4700.0,,
Austria,AUT,1984,,0.0,,,4700.0,,
Austria,AUT,1985,,0.0,,,4800.0,,
Austria,AUT,1986,,0.0,,,4700.0,,
Austria,AUT,1987,,0.0,,,4600.0,,
Austria,AUT,1988,,0.0,,,5100.0,,
Austria,AUT,1989,,0.0,,,5000.0,,
Austria,AUT,1990,,0.0,,,3659.0,,
Austria,AUT,1991,,0.0,,,3635.0,,
Austria,AUT,1992,,0.0,,,3619.0,,
Austria,AUT,1993,,0.0,,,3560.0,,
Austria,AUT,1994,,0.0,,,3491.0,,
Austria,AUT,1995,,0.0,,,3322.0,,
Austria,AUT,1996,,0.0,,,3399.0,,
Austria,AUT,1997,,0.0,,,3483.0,,
Austria,AUT,1998,,0.0,,,3360.0,,
Austria,AUT,1999,,0.0,,,3499.0,,
Austria,AUT,2000,,1.0,,,3285.0,,
Austria,AUT,2001,,1.0,,,2754.0,,
Austria,AUT,2002,,1.0,,,2682.0,,
Austria,AUT,2003,,1.0,,,2604.0,,
Austria,AUT,2004,,0.0,,,2667.0,,
Austria,AUT,2005,,0.0,,,2790.0,,
Austria,AUT,2006,,0.0,,,2863.0,,
Austria,AUT,2007,,0.0,,,2889.0,,
Austria,AUT,2008,,0.0,,,2437.0,,
Austria,AUT,2009,,0.0,,,2491.0,,
Austria,AUT,2010,,0.0,,,2517.0,,
Austria,AUT,2011,,0.0,,,3254.0,,
Austria,AUT,2012,,0.0,,,3426.0,,
Austria,AUT,2013,,0.0,,,3587.0,,
Azerbaijan,AZE,1992,,0.0,,66.0,31963.0,,
Azerbaijan,AZE,1993,,0.0,,40.0,22894.0,,
Azerbaijan,AZE,1994,,0.0,,90.0,19849.0,,
Azerbaijan,AZE,1995,,0.0,,73.0,10988.0,,
Azerbaijan,AZE,1996,,10.0,,103.0,7008.0,,
Azerbaijan,AZE,1997,,90.0,,82.0,5353.0,,
Azerbaijan,AZE,1998,,0.0,,61.0,4910.0,,
Azerbaijan,AZE,1999,,0.0,,2.0,21080.0,,
Azerbaijan,AZE,2000,,0.0,,3.0,18934.0,,
Azerbaijan,AZE,2001,,0.0,,55.0,10933.0,,
Azerbaijan,AZE,2002,,0.0,,3.0,11265.0,,
Azerbaijan,AZE,2003,,0.0,,10.0,6555.0,,
Azerbaijan,AZE,2004,,0.0,,22.0,9586.0,,
Azerbaijan,AZE,2005,,0.0,,20.0,9481.0,,
Azerbaijan,AZE,2006,,0.0,,24.0,4637.0,,
Azerbaijan,AZE,2007,,0.0,,62.0,3787.0,,
Azerbaijan,AZE,2008,,0.0,,36.0,2488.0,,
Azerbaijan,AZE,2009,,0.0,,41.0,2165.0,,
Azerbaijan,AZE,2010,,0.0,,63.0,2018.0,,
Azerbaijan,AZE,2011,,0.0,,142.0,1436.0,,
Azerbaijan,AZE,2012,,0.0,,142.0,1436.0,,
Azerbaijan,AZE,2013,,0.0,,142.0,1436.0,,
Bahamas,BHS,1961,0.0,600.0,0.0,0.0,0.0,0.0,900.0
Bahamas,BHS,1962,0.0,700.0,0.0,0.0,0.0,0.0,900.0
Bahamas,BHS,1963,0.0,800.0,0.0,0.0,0.0,0.0,900.0
Bahamas,BHS,1964,0.0,800.0,0.0,0.0,0.0,0.0,1100.0
Bahamas,BHS,1965,0.0,1200.0,0.0,700.0,0.0,750.0,300.0
Bahamas,BHS,1966,0.0,1100.0,0.0,900.0,0.0,1500.0,300.0
Bahamas,BHS,1967,0.0,1300.0,0.0,700.0,0.0,750.0,200.0
Bahamas,BHS,1968,0.0,1100.0,0.0,700.0,0.0,750.0,200.0
Bahamas,BHS,1969,0.0,700.0,0.0,600.0,0.0,750.0,300.0
Bahamas,BHS,1970,100.0,1100.0,0.0,700.0,0.0,750.0,100.0
Bahamas,BHS,1971,200.0,1200.0,0.0,700.0,0.0,750.0,100.0
Bahamas,BHS,1972,100.0,900.0,0.0,700.0,0.0,1500.0,100.0
Bahamas,BHS,1973,200.0,1900.0,0.0,700.0,0.0,1500.0,100.0
Bahamas,BHS,1974,182.0,1728.0,0.0,687.0,0.0,1928.0,100.0
Bahamas,BHS,1975,206.0,1621.0,0.0,565.0,0.0,2183.0,89.0
Bahamas,BHS,1976,181.0,1786.0,0.0,536.0,0.0,2115.0,102.0
Bahamas,BHS,1977,154.0,2605.0,0.0,526.0,0.0,1830.0,179.0
Bahamas,BHS,1978,211.0,2479.0,0.0,669.0,0.0,1560.0,149.0
Bahamas,BHS,1979,218.0,2755.0,0.0,616.0,0.0,2003.0,147.0
Bahamas,BHS,1980,192.0,2894.0,0.0,1354.0,0.0,2415.0,235.0
Bahamas,BHS,1981,231.0,2051.0,0.0,1375.0,0.0,3750.0,189.0
Bahamas,BHS,1982,165.0,2463.0,0.0,1234.0,0.0,3510.0,327.0
Bahamas,BHS,1983,216.0,2808.0,0.0,1321.0,0.0,3825.0,328.0
Bahamas,BHS,1984,170.0,3466.0,0.0,910.0,0.0,3555.0,284.0
Bahamas,BHS,1985,99.0,5525.0,0.0,1160.0,30.0,4058.0,264.0
Bahamas,BHS,1986,357.0,3585.0,0.0,1310.0,30.0,3173.0,208.0
Bahamas,BHS,1987,168.0,4606.0,0.0,1444.0,22.0,3953.0,324.0
Bahamas,BHS,1988,132.0,5086.0,0.0,1194.0,36.0,3735.0,291.0
Bahamas,BHS,1989,151.0,6205.0,0.0,1070.0,55.0,1935.0,402.0
Bahamas,BHS,1990,157.0,5811.0,0.0,775.0,43.0,2513.0,414.0
Bahamas,BHS,1991,114.0,7569.0,0.0,719.0,4.0,3068.0,382.0
Bahamas,BHS,1992,79.0,8177.0,0.0,787.0,5.0,2685.0,444.0
Bahamas,BHS,1993,113.0,7896.0,0.0,997.0,0.0,3953.0,544.0
Bahamas,BHS,1994,106.0,7640.0,0.0,1446.0,0.0,5198.0,428.0
Bahamas,BHS,1995,72.0,7814.0,4.0,1201.0,0.0,3705.0,381.0
Bahamas,BHS,1996,91.0,7964.0,0.0,1166.0,0.0,4418.0,385.0
Bahamas,BHS,1997,103.0,7841.0,0.0,1581.0,0.0,4860.0,264.0
Bahamas,BHS,1998,92.0,7593.0,0.0,1611.0,0.0,5025.0,156.0
Bahamas,BHS,1999,79.0,8276.0,0.0,1507.0,0.0,3540.0,139.0
Bahamas,BHS,2000,81.0,9071.0,0.0,1141.0,0.0,5003.0,110.0
Bahamas,BHS,2001,101.0,7102.0,0.0,1302.0,0.0,4958.0,133.0
Bahamas,BHS,2002,86.0,10087.0,0.0,1419.0,0.0,3923.0,100.0
Bahamas,BHS,2003,102.0,10469.0,0.0,1366.0,0.0,4650.0,105.0
Bahamas,BHS,2004,120.0,9375.0,0.0,1228.0,0.0,4335.0,72.0
Bahamas,BHS,2005,102.0,9360.0,0.0,946.0,0.0,5115.0,57.0
Bahamas,BHS,2006,131.0,8351.0,0.0,1227.0,0.0,6383.0,86.0
Bahamas,BHS,2007,113.0,7008.0,0.0,823.0,0.0,2843.0,88.0
Bahamas,BHS,2008,60.0,6919.0,0.0,1259.0,0.0,6435.0,40.0
Bahamas,BHS,2009,99.0,7170.0,0.0,994.0,0.0,5430.0,48.0
Bahamas,BHS,2010,39.0,9755.0,0.0,972.0,0.0,5273.0,88.0
Bahamas,BHS,2011,58.0,8564.0,0.0,901.0,0.0,5625.0,16.0
Bahamas,BHS,2012,48.0,9825.0,0.0,691.0,0.0,5893.0,15.0
Bahamas,BHS,2013,65.0,6162.0,0.0,884.0,0.0,5642.0,12.0
Bangladesh,BGD,1961,4300.0,8940.0,0.0,14000.0,394502.0,0.0,28898.0
Bangladesh,BGD,1962,4800.0,9720.0,0.0,21400.0,438463.0,0.0,26337.0
Bangladesh,BGD,1963,5000.0,9210.0,0.0,19900.0,438423.0,0.0,28277.0
Bangladesh,BGD,1964,8000.0,9610.0,0.0,26500.0,482383.0,0.0,24417.0
Bangladesh,BGD,1965,7700.0,9030.0,0.0,26100.0,526290.0,0.0,31910.0
Bangladesh,BGD,1966,7800.0,9150.0,0.0,27000.0,526298.0,0.0,30902.0
Bangladesh,BGD,1967,6900.0,12300.0,0.0,28500.0,526253.0,0.0,27347.0
Bangladesh,BGD,1968,6900.0,12460.0,0.0,28800.0,570260.0,0.0,33040.0
Bangladesh,BGD,1969,8800.0,10650.0,0.0,32800.0,570162.0,0.0,29238.0
Bangladesh,BGD,1970,15000.0,7850.0,0.0,23600.0,598114.0,0.0,45436.0
Bangladesh,BGD,1971,15000.0,8080.0,0.0,23600.0,648020.0,0.0,45300.0
Bangladesh,BGD,1972,15000.0,8340.0,0.0,23600.0,729015.0,0.0,42045.0
Bangladesh,BGD,1973,15000.0,8640.0,0.0,23600.0,729963.0,0.0,42797.0
Bangladesh,BGD,1974,25000.0,8970.0,0.0,25000.0,730960.0,0.0,32070.0
Bangladesh,BGD,1975,25000.0,9340.0,0.0,25000.0,542900.0,0.0,37760.0
Bangladesh,BGD,1976,25000.0,9760.0,0.0,25000.0,538801.0,0.0,42439.0
Bangladesh,BGD,1977,25000.0,10230.0,0.0,25000.0,530810.0,0.0,51960.0
Bangladesh,BGD,1978,25000.0,10760.0,0.0,30000.0,524660.0,0.0,54580.0
Bangladesh,BGD,1979,30000.0,12360.0,0.0,35000.0,524540.0,0.0,43100.0
Bangladesh,BGD,1980,33000.0,15030.0,0.0,35000.0,521450.0,0.0,41520.0
Bangladesh,BGD,1981,35000.0,15780.0,0.0,35000.0,522300.0,0.0,41920.0
Bangladesh,BGD,1982,40000.0,16630.0,0.0,40000.0,553180.0,0.0,36190.0
Bangladesh,BGD,1983,40000.0,17000.0,0.0,40000.0,580030.0,0.0,46970.0
Bangladesh,BGD,1984,30000.0,15638.0,0.0,30000.0,626751.0,0.0,45296.0
Bangladesh,BGD,1985,35095.0,22534.0,0.0,35000.0,632930.0,0.0,38965.0
Bangladesh,BGD,1986,35067.0,32076.0,0.0,35000.0,646494.0,0.0,41626.0
Bangladesh,BGD,1987,35016.0,40433.0,0.0,35000.0,651873.0,0.0,40645.0
Bangladesh,BGD,1988,40060.0,32351.0,0.0,35000.0,664509.0,0.0,55849.0
Bangladesh,BGD,1989,40060.0,35386.0,0.0,35000.0,668835.0,100.0,57878.0
Bangladesh,BGD,1990,40060.0,35663.0,0.0,35000.0,675596.0,100.0,58995.0
Bangladesh,BGD,1991,40040.0,37055.0,0.0,35000.0,727699.0,0.0,60608.0
Bangladesh,BGD,1992,45030.0,38638.0,0.0,40000.0,743871.0,0.0,67885.0
Bangladesh,BGD,1993,50040.0,49045.0,0.0,45000.0,773402.0,300.0,84080.0
Bangladesh,BGD,1994,40050.0,50282.0,0.0,35000.0,856255.0,1600.0,51093.0
Bangladesh,BGD,1995,40050.0,54393.0,0.0,40000.0,926596.0,600.0,47823.0
Bangladesh,BGD,1996,40040.0,70511.0,0.0,40000.0,981713.0,400.0,61210.0
Bangladesh,BGD,1997,45050.0,80299.0,0.0,45000.0,1072333.0,300.0,72308.0
Bangladesh,BGD,1998,45060.0,93194.0,0.0,50000.0,1149588.0,100.0,76011.0
Bangladesh,BGD,1999,40060.0,94906.0,0.0,50000.0,1293254.0,0.0,74197.0
Bangladesh,BGD,2000,50060.0,96042.0,0.0,55000.0,1375504.0,100.0,84678.0
Bangladesh,BGD,2001,50500.0,96007.0,0.0,60000.0,1463200.0,100.0,111250.0
Bangladesh,BGD,2002,51000.0,97555.0,200.0,70000.0,1529777.0,100.0,141827.0
Bangladesh,BGD,2003,61500.0,98634.0,200.0,80000.0,1601573.0,200.0,156090.0
Bangladesh,BGD,2004,51932.0,111655.0,2600.0,75000.0,1716997.0,200.0,143642.0
Bangladesh,BGD,2005,51143.0,126922.0,1400.0,75000.0,1819013.0,700.0,141779.0
Bangladesh,BGD,2006,62738.0,133629.0,1600.0,78000.0,1919662.0,900.0,132016.0
Bangladesh,BGD,2007,67316.0,138709.0,2600.0,80000.0,2020157.0,700.0,130529.0
Bangladesh,BGD,2008,91559.0,223095.0,3900.0,63321.0,2051794.0,300.0,129327.0
Bangladesh,BGD,2009,96548.0,250077.0,500.0,86444.0,2240480.0,0.0,211815.0
Bangladesh,BGD,2010,102350.0,274876.0,400.0,87860.0,2330074.0,100.0,239441.0
Bangladesh,BGD,2011,102539.0,239460.0,500.0,89953.0,2560908.0,100.0,131217.0
Bangladesh,BGD,2012,102539.0,239460.0,500.0,89953.0,2560908.0,100.0,131217.0
Bangladesh,BGD,2013,102539.0,239460.0,500.0,89953.0,2560908.0,100.0,131217.0
Barbados,BRB,1961,3900.0,0.0,,500.0,0.0,0.0,200.0
Barbados,BRB,1962,4000.0,0.0,,500.0,0.0,0.0,200.0
Barbados,BRB,1963,2500.0,0.0,,300.0,0.0,0.0,0.0
Barbados,BRB,1964,1100.0,800.0,,200.0,0.0,0.0,0.0
Barbados,BRB,1965,1000.0,1000.0,,200.0,0.0,0.0,400.0
Barbados,BRB,1966,2900.0,1100.0,,400.0,0.0,0.0,400.0
Barbados,BRB,1967,2600.0,1200.0,,400.0,0.0,0.0,400.0
Barbados,BRB,1968,1400.0,1200.0,,300.0,0.0,0.0,300.0
Barbados,BRB,1969,1100.0,1200.0,,400.0,0.0,0.0,300.0
Barbados,BRB,1970,1900.0,0.0,,300.0,0.0,0.0,100.0
Barbados,BRB,1971,1900.0,0.0,,300.0,0.0,0.0,100.0
Barbados,BRB,1972,1900.0,0.0,,300.0,0.0,0.0,100.0
Barbados,BRB,1973,2200.0,0.0,,300.0,0.0,0.0,100.0
Barbados,BRB,1974,2270.0,0.0,,279.0,0.0,0.0,106.0
Barbados,BRB,1975,3575.0,0.0,,459.0,0.0,0.0,176.0
Barbados,BRB,1976,4182.0,0.0,,548.0,0.0,12.0,210.0
Barbados,BRB,1977,2711.0,0.0,,336.0,0.0,12.0,129.0
Barbados,BRB,1978,3043.0,0.0,,392.0,0.0,12.0,150.0
Barbados,BRB,1979,3603.0,0.0,,472.0,0.0,12.0,180.0
Barbados,BRB,1980,1781.0,0.0,,370.0,0.0,12.0,1584.0
Barbados,BRB,1981,2895.0,0.0,,147.0,0.0,12.0,369.0
Barbados,BRB,1982,3090.0,0.0,,159.0,0.0,12.0,231.0
Barbados,BRB,1983,6009.0,0.0,,198.0,0.0,12.0,315.0
Barbados,BRB,1984,5412.0,0.0,,189.0,0.0,12.0,171.0
Barbados,BRB,1985,3508.0,0.0,,165.0,0.0,12.0,147.0
Barbados,BRB,1986,3851.0,0.0,,72.0,0.0,12.0,177.0
Barbados,BRB,1987,3406.0,0.0,,114.0,0.0,12.0,78.0
Barbados,BRB,1988,8687.0,0.0,,148.0,0.0,11.0,93.0
Barbados,BRB,1989,2397.0,0.0,,90.0,0.0,11.0,87.0
Barbados,BRB,1990,2894.0,0.0,,70.0,0.0,11.0,54.0
Barbados,BRB,1991,2187.0,0.0,,48.0,0.0,11.0,46.0
Barbados,BRB,1992,3444.0,0.0,,59.0,0.0,11.0,71.0
Barbados,BRB,1993,3108.0,0.0,,37.0,0.0,11.0,69.0
Barbados,BRB,1994,2687.0,0.0,,48.0,0.0,11.0,83.0
Barbados,BRB,1995,3296.0,0.0,,65.0,0.0,11.0,220.0
Barbados,BRB,1996,3334.0,0.0,,65.0,0.0,11.0,113.0
Barbados,BRB,1997,2695.0,0.0,,40.0,0.0,11.0,74.0
Barbados,BRB,1998,3538.0,0.0,,44.0,0.0,11.0,62.0
Barbados,BRB,1999,3159.0,0.0,,39.0,0.0,11.0,72.0
Barbados,BRB,2000,3069.0,0.0,,46.0,0.0,10.0,60.0
Barbados,BRB,2001,2578.0,0.0,,34.0,0.0,10.0,109.0
Barbados,BRB,2002,2405.0,0.0,,26.0,0.0,10.0,89.0
Barbados,BRB,2003,2721.0,0.0,,27.0,0.0,11.0,90.0
Barbados,BRB,2004,2037.0,0.0,,19.0,0.0,11.0,92.0
Barbados,BRB,2005,2045.0,0.0,,24.0,0.0,11.0,113.0
Barbados,BRB,2006,1840.0,0.0,,28.0,2.0,11.0,107.0
Barbados,BRB,2007,2081.0,0.0,,27.0,2.0,11.0,116.0
Barbados,BRB,2008,3405.0,0.0,,37.0,2.0,11.0,109.0
Barbados,BRB,2009,3334.0,0.0,,25.0,2.0,11.0,137.0
Barbados,BRB,2010,3132.0,0.0,,39.0,2.0,11.0,98.0
Barbados,BRB,2011,1670.0,0.0,,21.0,10.0,11.0,127.0
Barbados,BRB,2012,1183.0,0.0,,34.0,10.0,11.0,145.0
Barbados,BRB,2013,2746.0,0.0,,24.0,10.0,11.0,206.0
Belarus,BLR,1992,,0.0,,,9922.0,,
Belarus,BLR,1993,,0.0,,,10011.0,,
Belarus,BLR,1994,,0.0,,,7721.0,,
Belarus,BLR,1995,,0.0,,,6178.0,,
Belarus,BLR,1996,,0.0,,,6859.0,,
Belarus,BLR,1997,,0.0,,,4821.0,,
Belarus,BLR,1998,,0.0,,,5184.0,,
Belarus,BLR,1999,,0.0,,,5804.0,,
Belarus,BLR,2000,,0.0,,,7269.0,,
Belarus,BLR,2001,,0.0,,,5610.0,,
Belarus,BLR,2002,,1.0,,,7542.0,,
Belarus,BLR,2003,,1.0,,,6195.0,,
Belarus,BLR,2004,,0.0,,,4733.0,,
Belarus,BLR,2005,,0.0,,,6242.0,,
Belarus,BLR,2006,,0.0,,,9051.0,,
Belarus,BLR,2007,,0.0,,,14780.0,,
Belarus,BLR,2008,,0.0,,,15445.0,,
Belarus,BLR,2009,,1.0,,,16484.0,,
Belarus,BLR,2010,,0.0,,,17162.0,,
Belarus,BLR,2011,,2.0,,,17413.0,,
Belarus,BLR,2012,,2.0,,,16462.0,,
Belarus,BLR,2013,,0.0,,,14245.0,,
Belgium,BEL,2000,173.0,977.0,566.0,26531.0,2382.0,397.0,645.0
Belgium,BEL,2001,131.0,1386.0,450.0,26757.0,2341.0,469.0,505.0
Belgium,BEL,2002,77.0,952.0,948.0,25476.0,2345.0,525.0,539.0
Belgium,BEL,2003,15.0,1511.0,751.0,23041.0,1772.0,632.0,370.0
Belgium,BEL,2004,18.0,1118.0,974.0,23082.0,1235.0,659.0,388.0
Belgium,BEL,2005,13.0,1314.0,691.0,21035.0,910.0,629.0,389.0
Belgium,BEL,2006,12.0,1210.0,846.0,19433.0,599.0,656.0,366.0
Belgium,BEL,2007,8.0,986.0,1588.0,20371.0,615.0,733.0,343.0
Belgium,BEL,2008,5.0,1356.0,1004.0,18682.0,582.0,777.0,274.0
Belgium,BEL,2009,9.0,1922.0,449.0,17567.0,987.0,987.0,277.0
Belgium,BEL,2010,53.0,2319.0,623.0,17499.0,750.0,1155.0,258.0
Belgium,BEL,2011,53.0,1184.0,584.0,19127.0,384.0,1009.0,237.0
Belgium,BEL,2012,97.0,1539.0,1098.0,20575.0,560.0,825.0,242.0
Belgium,BEL,2013,150.0,1821.0,699.0,21886.0,456.0,704.0,119.0
Belize,BLZ,1961,0.0,400.0,0.0,0.0,0.0,150.0,50.0
Belize,BLZ,1962,0.0,500.0,0.0,0.0,0.0,200.0,100.0
Belize,BLZ,1963,0.0,600.0,0.0,0.0,0.0,200.0,100.0
Belize,BLZ,1964,0.0,600.0,0.0,0.0,0.0,200.0,100.0
Belize,BLZ,1965,0.0,600.0,0.0,0.0,0.0,100.0,100.0
Belize,BLZ,1966,0.0,600.0,0.0,0.0,0.0,200.0,100.0
Belize,BLZ,1967,0.0,700.0,0.0,0.0,0.0,500.0,100.0
Belize,BLZ,1968,0.0,700.0,0.0,0.0,0.0,400.0,200.0
Belize,BLZ,1969,0.0,700.0,0.0,0.0,0.0,800.0,100.0
Belize,BLZ,1970,0.0,600.0,0.0,0.0,0.0,800.0,100.0
Belize,BLZ,1971,0.0,700.0,0.0,0.0,0.0,1000.0,100.0
Belize,BLZ,1972,0.0,700.0,0.0,0.0,0.0,1200.0,0.0
Belize,BLZ,1973,0.0,500.0,0.0,0.0,0.0,1100.0,0.0
Belize,BLZ,1974,0.0,645.0,0.0,0.0,25.0,886.0,62.0
Belize,BLZ,1975,0.0,672.0,0.0,0.0,25.0,814.0,92.0
Belize,BLZ,1976,0.0,677.0,0.0,0.0,25.0,722.0,189.0
Belize,BLZ,1977,0.0,547.0,0.0,0.0,25.0,2020.0,490.0
Belize,BLZ,1978,0.0,620.0,0.0,0.0,25.0,1760.0,403.0
